--bus section
bus,voltage_pu,angle,shunt_b
581,1.020060530823563,-4.084902347880177,0.0
582,0.9990983187226374,-4.996501366561578,0.0
583,0.9990983187226374,-4.996501366561578,0.0
584,0.9907073565521518,-8.301087556254123,0.0
585,0.990656721655282,-8.293244350935936,0.0
586,0.9984825572630054,-1.499586725056575,0.0
587,1.0342003547103529,2.9671675859546487,190.68194926206402
588,1.032117451469137,-5.3651645823588945,-7.110773982593942
589,1.020899412908568,-4.116546305067106,0.0
590,1.0209049709686668,-4.118409600633387,0.0
591,1.02012590190402,-2.941925590325119,5.4292903089155296
592,1.0201340694364551,-2.946625214361111,0.0
593,1.0215066615024444,-7.204561538427706,0.0
594,1.0123161500484912,-6.057357395971834,0.0
595,1.0345580188310364,0.30390030223414166,0.0
596,1.0123669746525628,-6.020892012890419,0.0
597,1.0123669746525628,-6.020892012890419,0.0
598,1.0291410072393623,-3.0813235087565016,2.490127462557749
599,0.9720676961419447,-11.034545000089762,0.0
600,1.0081616103482587,-7.030491021066987,0.0
601,1.0127834389332295,-6.223059288657151,0.0
602,0.9826170253354244,-8.522659815469288,0.0
603,0.9827025102351918,-8.513918522969194,0.0
604,1.0103066447770774,-4.39788990675905,0.0
605,1.0295434396084593,-3.0329110403031776,-11.297344250954762
606,1.027500023630093,-3.364714396695757,3.5608244115294196
607,0.9719423833289279,-11.04074649463568,0.0
608,0.9711347715136702,-11.09542240944412,0.0
609,1.018917158718248,-3.670582005785443,0.0
610,1.0093533835673754,-6.941601999915786,0.0
611,1.0149988258031926,-4.940305882008228,0.0
612,1.0156493520892205,-5.913534446193362,0.0
613,1.015575324226237,-5.92766178644487,0.0
614,1.0016282633793854,-7.778708443544283,0.0
615,1.005474602646197,-7.3538035122907885,0.0
616,1.0002750876844537,-8.073373006543035,0.0
617,1.0009585517346382,-7.965799330249561,0.0
618,1.0114915314977806,-5.895718175215218,0.0
619,1.0132988558446716,-5.9290459575996906,0.0
620,1.0118364942859925,-5.92522497929637,0.0
621,1.0110330631783724,-5.573838109488673,0.0
622,1.0163799600743,-4.073248220143961,0.0
623,1.0174819389469187,-3.6647977415206423,0.0
624,1.0278368190797216,-2.2007646108467855,-5.127914820158963
625,1.0137895244655886,-5.886735762663369,0.0
626,1.0185937235641445,-3.264350191733387,0.0
627,1.0062703127656458,-7.264358900071236,0.0
628,1.0163975151786042,-4.071823975996583,0.0
629,1.034236628713076,2.9669727760505937,-1.6490500054154007
630,1.0192776201650318,-11.573741521413265,0.0
631,1.0254202528652832,-2.2290297401311823,0.0
632,1.0288913531109056,1.430488392563737,-7.876016413241426
633,1.0321906664121234,2.771498823345407,0.0
634,1.027603229704078,5.641005562020918,0.0
635,1.0275928885531753,5.636237627326315,0.0
636,1.007367028000808,-1.9526225299135462,0.0
637,1.003236790526758,-2.8086776507525517,0.0
638,1.0032527121916386,-2.807122867879882,0.0
639,0.9967817137408498,-3.2120983399636427,0.0
640,0.9969385569629772,-3.175093638225205,0.0
641,0.9758896271523188,-6.6652161069769145,0.0
642,1.0349805895002362,6.37568636566598,0.0
643,1.03041105277446,3.2763187742812034,7.2740844890868335
644,1.030427643931631,3.2742040925479916,0.0
645,1.028519964996721,5.297872870543457,0.0
646,1.0285421639040895,5.306251101801751,0.0
647,1.0224827115856638,-0.6331261979381926,56.34179027757979
648,1.0258407406606374,-0.9630664666718288,0.0
649,1.0045363626480397,-2.9274152024608093,0.0
650,1.0044855746213563,-2.9238883580119657,0.0
651,1.013870563038959,-2.8980494075344088,0.0
652,1.0085997268445217,-4.127039848082313,0.0
653,1.0237725099204542,-2.4255539809873645,0.0
655,1.0080051767579525,-3.124246900302492,0.0
656,1.00776564477876,-3.6780584003014436,0.0
657,0.9993212313923142,-3.404735179420945,0.0
658,0.9993155614003482,-3.3981803850093475,0.0
659,1.0255931381412788,-0.9208258625299797,0.0
660,1.0262279434679207,-0.7824959818181221,0.0
661,0.998308325898117,-3.5471768647430455,0.0
662,0.998968724274478,-3.433209748528013,0.0
664,1.0070432114323251,-3.1886539356252133,0.0
665,1.0066816095991604,-3.7917630324439555,0.0
666,1.0000699966900524,-3.3534754900140835,0.0
667,1.0189477677082706,-2.4734094719999318,0.0
668,1.0189299570489252,-2.3636655901538886,0.0
669,1.0221399945302827,-2.55507906192371,0.0
670,1.0219499240730945,-2.57785518486723,0.0
671,1.0219279442292961,-2.5754705195182463,0.0
672,1.0011582570382884,-3.251439381638971,0.0
673,1.021854113926372,-2.393734628567865,0.0
674,1.033582088019922,0.745915214508329,4.991002299820417
675,1.0227220644739798,-2.5131962791140383,0.0
676,0.9986353354429155,-3.582162058299576,0.0
677,1.0099332718708542,-2.0950990208798674,0.0
678,1.005945181031563,-2.670065520956319,0.0
679,1.0075320150233342,-3.1595077611913926,0.0
680,1.0165250117486115,-3.3800045824374094,0.0
681,0.9981059389289128,-5.638491327259094,0.0
682,1.0347311221457876,-0.16204147179266823,-22.884869573802668
683,1.0345790297038682,-0.1925281972806944,-6.689918247447473
684,0.9959625465490303,-6.228988161624403,0.0
685,0.9990249084181605,-3.4246309775229955,0.0
686,0.9995689999911136,-3.3875865780760206,0.0
687,1.0306289022350805,-0.6688811098832937,2.6437955473340846
688,1.0236605093287277,-1.3155997935532169,0.0
689,1.017031287757207,-1.144414898426477,0.0
690,1.0240107779768537,-1.5975833404702957,0.0
691,1.0002383195867528,-3.524702822694925,0.0
692,1.0071208166695753,-3.1785006950442,0.0
693,1.03433446713554,0.8400673658898475,0.0
694,1.034149784542697,0.8589972375907853,-32.98032460495396
695,1.0284568401912086,5.552251909053462,0.0
696,0.9906012849118739,-11.88441047772145,0.0
697,0.9826705224821252,-10.871480895667684,0.0
698,0.984950184780669,-11.103730899658766,0.0
699,0.9932143480730783,-7.827220129606825,0.0
700,1.0052499447241754,-5.995759010845372,0.0
701,1.0052005554031533,-6.000567026899604,0.0
702,1.0039322067341443,-6.04372505642282,0.0
703,1.0040924838747345,-6.081803873121703,0.0
704,0.9935722992336061,-8.170161569252768,0.0
705,0.9937398970338267,-8.15826950430068,0.0
706,0.9951506338226779,-8.423030948910386,0.0
707,0.9950924079642286,-8.422905631121361,0.0
708,0.9950926433036361,-8.422909790795936,0.0
709,0.9951508501187126,-8.42303491950877,0.0
710,1.0037507050381969,-6.056931883783072,0.0
711,1.0139152024744642,-6.941064764520118,0.0
712,1.0137097840633122,-6.93270419106248,0.0
713,0.9951101909016468,-8.426611560121477,0.0
714,1.0240601197941035,-2.7867181910189367,0.0
715,1.0243362058882768,-2.697126572911729,0.0
716,1.0064329168499675,-5.933364756330759,0.0
717,1.006349001440157,-5.9413477825769165,0.0
718,1.0174925908245394,-5.072233354730534,0.0
719,0.9930947765219312,-7.825346469559225,0.0
720,1.0076473151646603,-5.851876971639371,0.0
721,1.007968106872786,-5.80859916702494,0.0
722,1.0120344850280663,-4.6315630463311335,0.0
723,1.0122304524496208,-4.544405551048153,0.0
724,0.9938992667429158,-8.32412492752939,0.0
725,0.9939971068538347,-8.335374570491156,0.0
726,1.0056691529605004,-6.031818381861826,0.0
727,1.0057809230097492,-6.014260872739763,0.0
728,1.0062545277049368,-6.393429096030725,0.0
729,1.0060537135850043,-6.383994024571666,0.0
730,1.0174544514193344,-5.074518764867746,0.0
731,1.017538805838988,-5.071329154089144,0.0
732,0.9997356760968631,-6.659720679292519,0.0
733,0.9997302065481716,-6.690812125546497,0.0
734,1.0000352690032508,-6.64457344648278,0.0
735,1.0000919031555184,-6.673393859579237,0.0
736,1.0039015331141592,-6.085636758854532,0.0
737,1.0040852625019598,-6.071051046225608,0.0
738,1.0176627977685793,-5.060673406233621,0.0
739,1.0345344846505595,-1.3430317807053127,0.0
740,1.0348495851381014,-1.2547545103768625,0.0
741,0.9950928562037944,-8.422914234086528,0.0
742,1.0156378244037105,-7.042784350441402,0.0
743,1.0158513545870138,-7.050035765487829,0.0
744,1.0140826909518392,-4.27832096735104,0.0
745,1.0140826909518392,-4.27832096735104,0.0
746,1.0140829315634707,-4.278296942840873,0.0
747,1.0036475528226136,-11.513338476025666,0.0
748,0.9826187149456546,-11.032675673666438,0.0
749,0.9873973746487542,-10.967069382091324,0.0
750,1.0231516312410578,-7.518778405542291,0.0
751,1.0161677848241353,-7.7107497576630175,0.0
752,1.0161113351185525,-7.722218681123639,0.0
753,1.0134346270730077,-8.067122239015621,0.0
754,1.013435419200864,-8.044318598279668,0.0
755,1.0203623629294118,-7.3465410710567545,0.0
756,1.0205254936290986,-7.33526408592519,0.0
757,1.0187028665144306,-7.111860415806074,0.0
758,1.0186531070243512,-7.124105061714167,0.0
759,1.018653347935865,-7.12410922138875,0.0
760,1.0187030879295442,-7.11186438640446,0.0
761,1.0132548588197838,-8.080083121865513,0.0
762,0.9989134523127058,-8.348436816307881,0.0
763,0.999091890221986,-8.34361596631479,0.0
764,1.0186633761082138,-7.1152776362328884,0.0
765,1.0139796726349575,-9.041807026313782,0.0
766,1.014131007766842,-9.059652487030213,0.0
767,1.0173708173646787,-7.568325885702246,0.0
768,1.0172637853967137,-7.592075474902638,0.0
769,1.0312824160322085,-6.936005644950411,0.0
770,1.0230284555863325,-7.51690474549469,0.0
771,1.0192273656580944,-7.36472921414748,0.0
772,1.0197436827323714,-7.3466390960293655,0.0
773,1.0131168240305362,-8.535215522023616,0.0
774,1.013234043174894,-8.557078299194218,0.0
775,1.019158430749181,-7.259137430202841,0.0
776,1.019048347335242,-7.249902590743144,0.0
777,1.0169927038856819,-7.120623453638114,0.0
778,1.0172765475192111,-7.143742528353969,0.0
779,1.0084539154474266,-8.189449597511555,0.0
780,1.0086357781979087,-8.183790766112407,0.0
781,1.0312448304120887,-6.938231467895724,0.0
782,1.031328066913242,-6.935126571032893,0.0
783,1.0160685406576964,-7.920126140866631,0.0
784,1.0159536598557488,-7.910175902009784,0.0
785,1.0163631891923726,-7.905457587633481,0.0
786,1.01630945260175,-7.893305085818511,0.0
787,1.0142997646133036,-7.91687771305512,0.0
788,1.0144816036049829,-7.902589356512212,0.0
789,1.0314503150143102,-6.924752183460677,0.0
790,1.0154493389712762,-9.371588643843692,0.0
791,1.0156012760605724,-9.38935244117032,0.0
792,1.018653565876838,-7.124113664679339,0.0
793,0.9970685603186165,-8.364453864070375,0.0
794,0.9968981520760539,-8.368179809766637,0.0
795,1.0132988742911753,-8.631432932149174,0.0
796,1.0132988742911753,-8.631432932149174,0.0
797,1.0132991150889268,-8.631408870457305,0.0
99994,1.022310485895765,0.21604994648183318,0.0
99995,1.0302931245997549,0.04956156539801454,0.0
99996,1.0036787604288189,-4.168752938669561,0.0
99997,1.0242065311592568,-1.1731843091653076,0.0
--generator section
bus,id,mw,mvar
223,'1',630.7755718998986,34.33364716378128
223,'2',350.88976604126765,34.33364716378128
223,'3',630.7755718998986,34.33364716378128
6,'1',0.0,0.0
23,'98',0.0006155256496522668,195.68090467694174
25,'1',0.0,0.0
25,'2',0.0,0.0
31,'99',146.99904446816367,57.327481198333885
33,'1',0.0,0.0
35,'1',0.0,0.0
35,'2',0.0,0.0
35,'3',0.0,0.0
43,'99',186.93484506663168,-26.475219699833588
45,'1',0.0,0.0
46,'99',66.15486398230543,64.78586866435774
47,'99',0.048635325649174714,-8.993171833654856
52,'99',132.65878711671292,-17.167410913088816
55,'99',161.4949569948465,-31.703644493553952
59,'1',3.836449036043874,5.586204878221224
65,'1',7.396304901303729,-11.682297442012697
65,'2',0.0,0.0
71,'99',0.046699288823855614,-6.183016819453655
80,'1',0.0,0.0
80,'2',0.0,0.0
86,'99',0.008628815916948333,-21.101859352981023
87,'1',0.0,0.0
90,'99',70.76703911460586,-17.368603973523932
93,'99',314.9864383525165,7.513093053386569
98,'99',0.0,0.0
99,'1',0.0,0.0
100,'1',0.0,0.0
100,'99',0.0,0.0
116,'1',0.0,0.0
117,'1',0.0,0.0
121,'1',0.0,0.0
131,'1',0.0,0.0
131,'2',0.0,0.0
131,'3',0.0,0.0
131,'4',0.0,0.0
133,'99',0.0,0.0
134,'1',0.0,0.0
151,'1',0.0,0.0
151,'2',58.33400503152699,60.6089290977273
152,'1',79.00107931625872,116.66473888516995
152,'2',0.0,0.0
156,'99',0.0,0.0
159,'99',366.2431257537221,-7.228227919395408
190,'99',99.57196130125273,-9.429055803860706
221,'1',0.0,0.0
221,'2',0.0,0.0
221,'3',0.0,0.0
222,'1',240.00341874693916,164.55664174247306
222,'2',0.0,0.0
224,'1',0.0,0.0
224,'2',240.0030687223311,55.27737495567368
224,'3',240.00291740051782,55.27737495567368
233,'99',221.79458489167868,141.58784248077507
236,'1',0.0,0.0
236,'98',149.9956155813086,44.02639486926023
246,'1',240.00318702761177,128.47120388162273
250,'1',0.0,0.0
256,'1',0.003137118969326973,21.70705560644518
267,'99',266.1904656739349,-44.26339400233269
268,'99',501.4885247084795,136.34149584977217
272,'99',93.08238795183058,34.78030803110914
275,'99',91.30950844371873,38.70467085714222
281,'99',164.9323147249074,-25.55796452228458
293,'1',0.0,0.0
296,'1',0.0,0.0
298,'99',35.074345635169536,3.2596442994072277
304,'99',0.0,0.0
305,'1',0.0,0.0
307,'99',46.09258591190481,104.36726843563156
309,'1',0.0,0.0
326,'1',0.0,0.0
335,'1',0.0,0.0
337,'99',46.11071841514856,-3.0056036392679744
342,'1',0.0,0.0
345,'99',14.32584194153725,2.829248146088389
350,'99',159.2989705269246,8.821789990322827
352,'1',0.0,0.0
353,'99',147.82279710824838,55.820351766772546
357,'99',0.0,0.0
361,'99',625.125596084167,-97.91741926998401
364,'99',0.0,0.0
370,'1',0.0,0.0
370,'2',0.0,0.0
370,'3',0.0,0.0
371,'1',0.0,0.0
373,'1',68.74645944129838,26.11438260948512
374,'1',0.0,0.0
375,'1',0.0,0.0
376,'1',0.0,0.0
376,'99',0.0,0.0
380,'99',0.0,0.0
384,'1',0.0,0.0
385,'1',0.0,0.0
390,'99',0.0,0.0
391,'1',0.0039567647622810575,6.477358594642283
395,'1',0.0,0.0
401,'1',0.0,0.0
402,'1',0.0,0.0
408,'1',0.0,0.0
414,'1',0.0,0.0
416,'1',0.0038481860332430567,1.2060072087379865
422,'99',146.54364946127228,137.47801041340222
428,'1',1.0037858067417875,14.908154761067891
428,'2',0.0,0.0
428,'3',1.004137889759167,15.93444077722836
436,'99',144.65690798613863,70.17050311778291
437,'99',213.26241758428833,-24.88755307074996
442,'99',0.0,0.0
443,'99',0.0,0.0
444,'1',0.0,0.0
449,'99',56.75076601787295,2.453858535375389
469,'1',1.0031409684313704,23.789815184530624
470,'1',0.0,0.0
470,'2',0.0,0.0
471,'1',0.0,0.0
471,'2',0.0,0.0
471,'3',0.0,0.0
474,'99',83.13384000705743,6.471202661361872
480,'99',78.33162501436641,15.34361763969548
481,'99',63.29137634490733,13.909754389319573
482,'99',119.86447219446373,21.363891076378195
483,'99',363.7647701586154,111.35759819796272
487,'99',160.47685239890131,44.35138551208672
490,'99',99.23171866362117,29.14060383279525
494,'99',17.460157972994928,7.36315437913197
499,'99',106.7304126952065,61.0810833577666
525,'99',0.0,0.0
549,'99',69.55380851861354,23.832385938812877
559,'1',0.0,0.0
564,'1',0.0,0.0
565,'1',0.0,0.0
566,'1',0.0,0.0
567,'1',0.0,0.0
568,'1',0.0,0.0
569,'1',162.8793457025669,44.44952752251075
570,'1',0.0,0.0
571,'1',41.358054077545845,37.869188641661765
572,'1',0.0,0.0
573,'1',0.0,0.0
576,'99',0.0,0.0
578,'1',135.00121275303397,130.6908391896821
579,'2',0.0,0.0
579,'3',0.0,0.0
579,'98',0.0027320846884789293,169.14653892181752
580,'1',0.0,0.0
581,'1',0.0,0.0
581,'2',0.0,0.0
587,'99',1143.6867077385139,43.926951541028984
591,'99',0.0,0.0
596,'1',90.00200728898898,25.962339904736126
599,'1',0.0,0.0
602,'1',0.0,0.0
611,'1',0.0,0.0
619,'1',0.0,0.0
620,'1',0.0034798858024203093,2.588656200046472
623,'99',0.0,0.0
625,'1',0.0006481916860635479,-3.663588133621573
630,'1',0.0034313203858667863,27.40860984438922
633,'99',172.4361844929015,3.211096026271548
634,'99',352.16464238520155,-18.808862188712283
639,'99',0.0,0.0
640,'99',0.0,0.0
645,'1',98.48531347759778,8.095836649395977
645,'2',0.0,0.0
645,'3',98.48530520111781,8.095836649395977
646,'1',223.74035874909316,-7.073611133353495
648,'98',0.0001411960104117035,3.686376641735933
649,'1',0.0,0.0
650,'1',0.0,0.0
652,'1',0.003666395341147661,0.39847450409317275
652,'98',0.0001300656649418474,0.9281340301100727
659,'1',0.00022630754199583024,0.9991451308944761
660,'1',0.0,0.0
667,'1',0.003958524053105368,0.8720036790966788
667,'98',0.00012194304864179728,1.8464425079264402
674,'1',1.0035025494930456,-3.1122978258943874
675,'1',0.00019624334696766944,-0.20023476608264446
679,'1',0.0,0.0
684,'1',0.003631317281212598,-6.878690702201709
684,'99',0.0,0.0
688,'1',0.003920085195024977,11.974817082073969
690,'1',0.0039941206445581745,-0.0024980353326213844
690,'98',0.00014650707726823897,-0.005398579603820508
693,'98',0.00014620239166218384,38.57928951021461
696,'99',0.0,0.0
697,'99',0.0,0.0
698,'1',0.0,0.0
702,'1',0.0,0.0
703,'1',0.0,0.0
706,'1',0.0,0.0
719,'1',0.0,0.0
719,'2',0.0,0.0
738,'99',58.40687285564638,38.30375183953265
740,'99',336.23687523027905,20.398581645016293
743,'99',0.0,0.0
747,'99',35.14133804928664,123.8091930121775
748,'99',0.0,0.0
749,'1',0.0,0.0
753,'1',0.0,0.0
754,'1',0.0,0.0
757,'1',0.0,0.0
770,'1',99.14216009694876,119.53183417957356
770,'2',0.0,0.0
789,'99',58.403853377044825,85.68109471057085
791,'98',0.003420873226357341,56.62200387259088
794,'99',0.0,0.0
